department,category,commodity,sub_commodity,id_upc,dsc_upc
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000151199,NDOR 051470 HRSC-MILK PLANT   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000151202,HEB CALCIUM NFC O.J.          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153069,HEB CALCIUM NFC ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153409,FRUIT2DAY CHERRY/GRAPE SINGLE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153410,FRUIT2DAY STRWBERRY/ORG SINGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153411,FRUIT2DAY MANGO/PEACH SINGLE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153412,FRUIT2DAY PINEAPPLE/BAN SINGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000153413,FRUIT2DAY POM/BLUEBERRY SINGLE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000163479,GENESIS TODAY GOJI BERRY      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000169583,GENESIS TODAY WAKE ME ORANGE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,40000205161,UNCLE MATTS ORGANIC ORANGE SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,60280401202,AG ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,61007498895,LATTA ND KEFIR COCONUT WATER  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,66547906210,KOMBUCHA WONDER RAW INDIA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,66547906220,KOBUCHA WONDER RAW JAPAN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,66547906230,KOMBUCHA WONDER RAW TIBET GOJI
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706812011,UNCLE MATTS ORGANIC ORANGE SS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706832031,UNCLE MATT ORG ORNGE PINE/BANA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706832032,UNCLE MATT ORG ORNGE/PCH/MNGO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706857011,UNCLE MATTS ORG ORANGE JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706859011,UNCLE MATTS ORGANIC OJ NO PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706859012,UNCLE MATTS ORGANIC OJ W/PULP 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706859013,UNCLE MATTS ORGANIC OJ W/CALS 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,69706859015,UNCLE MATTS ORG APPLE JCE 59OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818492,FRESH PRESSSED JUICE PRPL DLHT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818493,FRESH PRESSED JUICE MTCHA WRIR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818494,FRESH PRESSED JUICE KIWI PWRHS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818495,FRESH PRESSED JUICE TRMRC SNRS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818496,FRESH PRESSED JUICE MLK OF GDS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818539,FRESH PRESSED SPICY TURBO GRNS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70265818541,FRESH PRESSED SPCY TOMATO GRNS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70443839648,JERICHO FRSH APPLE PEACH CIDER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70443839649,JERICHO FRSH APPLE MANGO CIDER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,70443839651,JERICHO FRSH APPLE PEACH CIDER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,71279720033,INDIAN RIVER GRAPEFRUIT JUICE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,71375777080,HOLY KOMBUCHA GRN APL GINGER  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,71375777090,HOLY KOMBUCHA RASP POMEGRANATE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,71375777100,HOLY KOMBUCHA BLOOD ORANGE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,71375777110,HOLY KOMBUCHA PRICKLY PEAR    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,72591305023,ROCKET JUICE LMN MNT ECHINACEA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,72628417906,NANTUCKET VITAL-C SMOOTHIE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,73621100416,PITAYA PLUS JUICE             
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586410,HORIZON ORG ORNGE JCE PULP/FRE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586411,HORIZON ORGANIC OJ PULP FREE W
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586420,HORIZON ORG ORNGE JUICE W/PULP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586421,HORIZON ORGANIC OJ W/PULP CALC
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586430,HORIZON ORG GRPFRUIT RUBY RED 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74236586460,HORIZON ORG ORANGE CARRT JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875317371,COLUMBIA G SUPER BERRY        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875317771,COLUMBIA G VITA SEA           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875318001,COLUMBIA G POM BLUEBRY CHERRY 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875360001,COLUMBIA G COCO WATER-CEL KALE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875360002,COLUMBIA G COCO WATER MANGO   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875381218,COLUMBIA G CARROT BEET CELERY 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875381418,COLUMBIA G JUST GREENS        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,74875381618,COLUMBIA G CARROT LEAFY GREENS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,75589115106,PAVICH ORGANIC ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235700205,EVOLUTION HPP ORANGE JUICE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235701605,EVOLUTION FRESH SUPER GREEN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702032,EVOLUTION FRESH TANGERINE 32
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702064,EVOLUTION FRESH TANGERINE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702264,EVOLUTION FRESH ORGANIC APPLE 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702405,EVOLUTION FRESH PROTEIN POWER
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702505,EVOLUTION FRESH ORG STRW LEMON
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702678,EVOLUTION FRESH ORG SPICY LEMO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235702905,EVOLUTION FRESH ORG GING LIME 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235703511,EVOLUTION ESSNTL VEGTBL 11OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235703605,EVOLUTION FRESH ESSENTIAL GREE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235703705,EVOLUTION FRESH ORGANIC V
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704028,EVOLUTION FRESH APPLE BERRY FI
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704038,EVOLUTION FRESH MANGO FIBER   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704058,EVOLUTION FRESH ESSENTIAL VEG 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704068,EVOLUTION FRESH SWEET GREENS
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704111,EVOLUTION BERRY BEET 11OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704311,EVOLUTION MANGO GREEN 11OZ    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704411,EVOLUTION GREEN DEVOTION 11OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704615,EVOLUTION MATCHA COCONUT ORG  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235704715,EVOLUTION MATCHA CITRUS ORG
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235705956,EVOLUTION ORGANIC LEMONADE    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235705958,EVOLUTION F ORANGE            
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235705961,EVOLUTION F APPLE             
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235706132,EVOLUTION FRESH ORG GRPFRT 32
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235706164,EVOLUTION FRESH ORG GRAPEFRUIT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235706975,EVOLUTION EMERALD GREENS 11OZ
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235708646,EVOLUTION FRESH PINE COCO WATE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235708696,EVOLUTION FRESH SWT GRN W LEMO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235708849,EVOLUTION FRESH SUPER GREEN 32
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235710143,EVOLUTION FRESH WATERMELON
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235710849,EVOLUTION PROTEIN PWR GRNS    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235712200,EVOLUTION WTRMLN FRESH JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235737516,EVOLUTION FRSH CP CCNUT WTR GR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235737520,EVOLUTION FRSH ESSNT GRN W LIM
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235737526,EVOLUTION SMOOTH GREENS       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235737692,EVOLUTION FRESH ORG CARROT APP
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235737892,EVOLUTION FRESH ORG SWT GRNSGN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235745717,EVOLUTION SWEET BERRY 15.2OZ  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235754625,EVOLUTION ORG GRNS & KALE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235772446,EVOLUTION PROTEIN PWR BRY
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235790064,EVOLUTION FRESH ORANGE        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235792223,EVOLUTION ORG GREEN LEMONADE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235799032,EVOLUTION FRESH ORG ORANGE 32 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235799064,EVOLUTION FRESH ORGANIC ORANGE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76235799205,EVOLUTION FRESH ORG ORANGE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76949883098,FOND BONE BROTH THE SPUR      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,76949883102,FOND BONE BROTH INSIDE JOB    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77056110410,SMOOTHIE PINEAPPLE KALE       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77056120410,SMOOTHIE STRW BAN CHIA        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77056130410,SMOOTHIE PINEAP CNTOATS       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77056140410,SMOOTHIE RSPBRY BEET          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77056150410,SMOOTHIE RSP BLBRY QUIN       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77134400920,BLK RVR APPLE + MANGO JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77134400921,BLACK RIVER PURE ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77134400923,BR PRESSED BARTLETT PEAR JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,77134400924,BR APPLE + CRANBERRY JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357307129,FORAGER ROOTS C
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357307130,FORAGER GREENS C
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357307131,FORAGER GREENS D
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357307132,FORAGER GREENS B
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357307133,FORAGER NUTS B                
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357320513,FORAGER GREENS AND APPLE      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357320515,FORAGER ROOTS A               
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79357390814,FORAGER NUTS D                
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600001,GOODFLOW ORANGE JUICE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600002,GOODFLOW ORANGE JUICE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600003,GOODFLOW ORANGE JUICE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600004,GOODFLOW ORANGE JUICE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600005,GOODFLOW GRAPEFRUIT JUICE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600006,GOODFLOW GRAPEFRUIT JUICE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600007,GOODFLOW GRAPEFRUIT JUICE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600008,GOODFLOW GRAPEFRUIT JUICE     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600010,GOODFLOW ORANGE GRPFRT JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600012,GOODFLOW LMNADE W/BEE POLLEN  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600016,GOODFLOW ORNG/STRWBRY JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600017,GOODFLOW ORNG/STRWBRY JUICE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600018,GOODFLOW ORNG/STRWBRY JUICE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600019,GOODFLOW ORNG/STRWBRY JUICE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600022,GOODFLOW ORNG/PNAPPLE JUICE   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600023,GOODFLOW ORANGE PNAPPL JUICE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600040,GOODFLOW ORG/STRW/BAN/YOG/HNY 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600042,GOODFLOW APPL/PIN/STRAW/BANANA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600043,GOODFLOW ORNG/PIN/BAN/BEE PLLN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600044,GOODFLOW ORNG/PIN/BAN/SPRLNA  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600055,GOODFLOW STRWBRRY GRPFRT JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600058,GOODFLOW APPLE/STRWBRY JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600062,GOODFLOW TANGERINE JUICE      
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600063,GOODFLOW TANGERINE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79570600071,GOODFLOW ORNG/STRWBRY SMOOTHIE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79987232236,FRESH PRESSED JUICE TURBO CHAR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79987232237,FRESH PRESSED JUICE BEET RED R
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79987232238,FRESH PRESSED JUICE MELON LEMO
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79987232239,FRESH PRESSED JUICE SASSY SOMB
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,79987232240,FRESH PRESSED JUICE TURBO PROT
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,80487928767,ORG KOMBUCHA LAVENDER RTD TEA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,80487928768,ORG KOMBUCHA MELON RTD TEA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81005101007,SUNKIST RED GRAPEFRUIT        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81005101010,SUNKIST PETITE PEACHES        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902012,VIM AND VIGOR NO.1 DETOXIFY AL
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902013,VIM & VIGOR NO.2 PURIFY REGULA
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902014,VIM & VIGOR NO 3 BRGHT CMPLXN
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902015,VIM & VIGOR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902016,VIM & VIGOR NO.5 REDUCE BLOAT 
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902017,VIM & VIGOR NO 6 HYDRATE HEART
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81112902019,VIM & VIGOR SEASONAL
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101023,GENESIS TODAY CRANBERRY GOJI  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101082,GT OMEGA ORANGE CREAM         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101083,GT OMEGA ORANGE CREAM         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101120,GT COCONUT WATER              
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101121,GENESIS TODAY COCONUT WATER   
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101150,GENESIS TODAY VEGGIE BLAST    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101151,GENESIS TODAY VEGGIE BLAST    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101167,GT 64 OZ SUPERFRUIT LEMONADE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101169,GENESIS TODAY WAKE ME ORANGE  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101181,GENESIS TODAY RELAX ME BERRY  
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101218,GT RED BERRY POWER RANGER     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81271101219,GT BLUEBERRY POWER RANGER     
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81547301238,BORDEN ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,81547301240,BORDEN ORANGE JUICE
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,82935410205,LYCHEE NECTAR
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100300,APPLE TUDE APPLE JUICE        
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100301,GRANNY TUDE APPLE JUICE       
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100302,TUDE FUJI APPLE               
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100303,PINKY TUDE                    
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100304,TUDE HONEYTUDE JUICE          
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100317,TUDE FUJITUDE JUICE           
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100318,TUDE GRANNYTUDE JUICE         
GROCERY,CHILLED JUICE,CHILLED ORANGE JUICE,CHILLED OJ PREMIUM BFY,85162100319,TUDE APPLETUDE JUICE          
